# Pathway	W100	W105	W111	W117	W154	W183	W189	W193	W196	W234	W53	W64	W79	W85	W89	W91
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Rhizobium.s__Rhizobium_leguminosarum	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8494468273	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Rhodopseudomonas.s__Rhodopseudomonas_palustris	0	4.8154010181	0	0	0	0	0	0	0	1.4526824471	0	7.0056085664	1.3059556876	6.2783223128	2.7343271331	10.4303371598
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Thiobacillus.s__Thiobacillus_denitrificans	32.7891843114	0	0	0	0	1.0796221323	0	0	0	0	2.7709336024	0.7561436673	0	0	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|unclassified	4465.0988918526	2291.8043796488	1766.3698738225	1435.738378139	1368.3257041737	1968.1159157344	1916.8179922303	1349.6054962131	1558.8505742194	1893.9745299362	1386.4426580592	2894.1715967358	1655.756435476	2481.9479529419	1440.4478967342	2164.0180928103
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	7886.2407382898	3594.230136732	2896.4791060155	2918.4059809929	2653.7571171946	3276.7081311424	3731.9196430953	2592.0811604446	3087.9941832426	2507.95745944	2511.3614410544	4188.8986149118	2442.2990438664	3508.3225528893	1768.7235047013	2864.754386227
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|g__Bradyrhizobium.s__Bradyrhizobium_japonicum	0	0	0	0	0	0	0	0	0	0	0	0	0	11.3112536804	0	16.7036371116
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|g__Mesorhizobium.s__Mesorhizobium_loti	0	0	0	0	0	0	0	0	0	1.8089906935	0	0	2.8206452414	2.2725229682	0	5.660754314
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|g__Oscillatoria.s__Oscillatoria_acuminata	7.4655310464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|g__Oscillatoria.s__Oscillatoria_nigro_viridis	2.1569409288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|g__Streptomyces.s__Streptomyces_chartreusis	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7565681746	0	0
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|g__Sulfurovum.s__Sulfurovum_sp_AR	0	0	0	0	0	0	34.2412117839	7.2394878658	29.5157633428	0	0	0	0	0	0	0
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|unclassified	7791.2098233062	3562.2776847955	2896.3430946899	2901.866911012	2643.9345819602	3250.5343771564	3656.589754277	2575.1948249529	3043.1508892655	2479.8117829181	2463.8536998725	4164.1985495864	2430.1908510927	3442.8830167418	1757.6185448792	2799.7927164459
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	8148.2192871887	3813.0660425415	3174.5986729188	3327.4384504303	3269.7082048543	4076.1842871283	4313.3280231702	3415.8268746461	3897.1391841047	2680.52175839	3211.6310004691	4627.001167083	2652.2406357518	3714.5238444276	1975.2571088952	3034.5570481855
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)|g__Mesorhizobium.s__Mesorhizobium_loti	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5389375048
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)|g__Psychrobacter.s__Psychrobacter_cryohalolentis	0	0	0	0	0	0	0	0	0	0	5.6706816988	0	0	0	0	0
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)|unclassified	7867.0583130955	3786.1042710604	3174.4093993404	3290.446312824	3264.8300748051	4014.0848871968	4271.4820472561	3409.5513531561	3868.0562132478	2663.6421062616	3063.1848976591	4570.8459411193	2638.0967057581	3666.9709441993	1969.9586286814	2987.293000677
PWY0-321: phenylacetate degradation I (aerobic)	5.2933809093	3.3003271201	1.8935524495	2.8418899707	1.6748581248	1.886840417	3.8576132558	2.4570576184	2.1366456039	1.8188467691	0.327510386	4.8572478808	4.1520725554	4.8100469394	0.6552279635	3.9942528511
PWY0-321: phenylacetate degradation I (aerobic)|unclassified	5.293377637	3.3002968963	1.8935523788	2.8418899707	1.6748576134	1.8868337041	3.8576114686	2.4570574892	2.1366456039	1.8188277826	0.3275094848	4.8572088992	4.1519882373	4.8099596109	0.6552264784	3.9940885402
PWY0-41: allantoin degradation IV (anaerobic)	1.0578138754	0.2927167454	1.8851338984	0	0	0.8628066347	0	0	0	2.6889383202	0	0.9408399875	0	0	0	1.0081021846
PWY0-41: allantoin degradation IV (anaerobic)|unclassified	1.0578138754	0.2927166674	1.8851338984	0	0	0.8628066347	0	0	0	2.6889383202	0	0.9408399875	0	0	0	1.0081021846
PWY0-42: 2-methylcitrate cycle I	481.662044405	327.9845515805	285.5904419867	410.6343595114	443.7198820994	523.9941421755	598.786309643	495.3876728847	432.3010574264	354.1836037648	279.1746025748	445.673500737	258.6602754468	329.7257601655	184.783974759	315.9793018411
PWY0-42: 2-methylcitrate cycle I|unclassified	481.6045448498	327.9845515805	285.5904419867	410.6343595114	443.7198820994	522.4722044656	598.786309643	495.139895361	432.3010574264	354.1836037648	260.5623174899	441.1299152869	258.6267877586	329.4643888681	184.783974759	315.8289601454
PWY0-781: aspartate superpathway	4162.2542908853	2046.7583730031	1600.5911007643	1809.5936983166	1644.0632427226	2135.0640650478	2367.6570039671	1642.7410912813	1972.2906475633	1357.5032398691	1275.9090202064	2575.9825769123	1340.3330089686	2140.4011172287	902.5783221191	1650.5202197588
PWY0-781: aspartate superpathway|unclassified	4104.3084260244	2037.0602638946	1600.5390420151	1800.4465153093	1639.9523325358	2120.7666224457	2352.0044742589	1640.3249562855	1960.760727354	1353.2681441207	1207.5793852028	2539.610869766	1331.4263529043	2123.01804891	901.110363731	1636.2639129147
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	1141.7289372361	1182.71101535	475.3532331523	250.063730382	247.2200704201	344.5081493676	375.8048574012	162.5071368252	285.2160119801	519.2674689003	200.6380772446	1035.724969472	525.6894482499	912.3340492772	291.9491656665	740.7545529723
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|unclassified	1140.6363452441	1173.8787268809	475.3532331523	249.988684061	244.3176094073	344.4742763589	375.5902994479	159.4556691971	285.1073461777	510.3243172885	200.3790453281	1033.351916816	517.4820094882	904.9378146388	291.9256613287	719.8736685145
PWY0-862: (5Z)-dodec-5-enoate biosynthesis	6636.8725543264	2798.5567267449	2393.5266279554	2997.5258392456	2755.9455415638	3264.8106582718	3528.4570546533	2793.6744991612	3150.1169688084	2523.0567993448	2192.9578686633	3512.5927186741	2015.8037217798	2767.5844227353	1795.608607588	2707.1238338539
PWY0-862: (5Z)-dodec-5-enoate biosynthesis|g__Bradyrhizobium.s__Bradyrhizobium_diazoefficiens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.7513901155
PWY0-862: (5Z)-dodec-5-enoate biosynthesis|g__Bradyrhizobium.s__Bradyrhizobium_japonicum	0	0	0	0	0	0	0	0	0	0	0	0	5.9928374867	31.3960383055	0	13.5119743676
PWY0-862: (5Z)-dodec-5-enoate biosynthesis|g__Mesorhizobium.s__Mesorhizobium_loti	0	0	0	0	0	0	0	0	0	5.4746084442	0	4.0037830589	4.619174836	7.9525829315	0	14.201930945
PWY0-862: (5Z)-dodec-5-enoate biosynthesis|g__Polaromonas.s__Polaromonas_naphthalenivorans	0	0	0	0	0	0	0	0	0	0	0	5.3805499739	0	0	0	0
PWY0-862: (5Z)-dodec-5-enoate biosynthesis|g__Rhodopseudomonas.s__Rhodopseudomonas_palustris	0	3.3648059942	0	0	0	0	0	0	0	0	0	0	0	2.0604975495	3.0480229853	0
PWY0-862: (5Z)-dodec-5-enoate biosynthesis|unclassified	6593.8191941593	2773.2026352822	2392.8348606209	2984.4880628424	2750.4493282238	3252.5621079088	3516.677717621	2790.6422963599	3138.4586691265	2505.5157968271	2099.629518258	3491.1618648417	1974.8242890552	2671.5300426007	1793.0476458732	2585.7190476028
PWY0-881: superpathway of fatty acid biosynthesis I (E. coli)	2018.867848596	455.2162218821	513.8505879243	664.6812045851	682.531115122	949.1304757528	831.4581121371	749.2580808554	890.1055316802	385.5865234181	218.6368808355	827.315502746	418.981998491	674.3476620531	332.9146125074	473.0966766323
PWY0-881: superpathway of fatty acid biosynthesis I (E. coli)|unclassified	2014.8697636558	453.641271115	513.8319041905	664.0422405422	682.2421207684	948.1447721648	830.7754438588	749.0680450613	889.199153324	382.7663236808	218.0393920889	826.5568298965	412.640127448	652.4983214933	331.751795588	467.1168239568
PWY1F-823: leucopelargonidin and leucocyanidin biosynthesis	227.2226387624	107.5235116509	181.4021226138	134.5369496646	113.7572943947	191.1377338981	163.3301819501	131.2547154567	141.668121541	178.5386875084	96.7883519574	170.7545879093	131.4548915167	165.4813480409	162.5419646574	145.591876409
PWY1F-823: leucopelargonidin and leucocyanidin biosynthesis|g__Nostoc.s__Nostoc_punctiforme	0	1.1976047904	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY1F-823: leucopelargonidin and leucocyanidin biosynthesis|unclassified	227.2226387624	106.3259068604	181.4021226138	134.5369496646	113.7572943947	191.1377338981	163.3301819501	131.2547154567	141.668121541	178.5386875084	96.7883519574	170.7545879093	131.4548915167	165.4813480409	162.5419646574	145.591876409
PWY1F-FLAVSYN: flavonoid biosynthesis	0	1.2674876618	6.2204164263	3.7167060726	4.3625363088	0	0	0	0	0	3.5790635613	0	6.9829702099	3.5824214727	11.5656286278	2.6950895681
PWY1F-FLAVSYN: flavonoid biosynthesis|unclassified	0	1.2674876618	6.2204164263	3.7167060726	4.3625363088	0	0	0	0	0	3.578404876	0	6.9824960826	3.5824214727	11.5656286278	2.6950895681
PWY1G-0: mycothiol biosynthesis	892.5445895224	749.4072166553	310.6545592938	149.024831168	75.2257217468	125.266622291	101.024522728	60.615504616	118.68315629	140.3658189432	120.868686992	743.0339247551	284.4777101952	632.2109574098	289.33863652	388.5723180402
PWY1G-0: mycothiol biosynthesis|g__Geodermatophilus.s__Geodermatophilus_obscurus	0	11.2416581321	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY1G-0: mycothiol biosynthesis|g__Streptomyces.s__Streptomyces_chartreusis	0	3.828279518	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY1G-0: mycothiol biosynthesis|unclassified	892.3046514989	732.9460526087	310.5815025968	149.024831168	75.2257217468	125.266622291	101.024522728	60.615504616	118.68315629	140.3290295282	120.868686992	732.8333918164	283.3901611562	627.9207623329	289.166068924	388.0747131959
PWY3DJ-35471: L-ascorbate biosynthesis IV	37.8322356942	23.8641810613	8.3712623541	3.5595211007	5.7455342676	5.3073611452	12.7245074989	6.1471696528	4.5967445479	34.42398569	137.143002998	11.8445250845	11.668325423	25.8933673244	2.9744153968	9.5117981774
PWY3DJ-35471: L-ascorbate biosynthesis IV|unclassified	37.8292933632	23.8632547847	8.3712240468	3.5595205586	5.7455248913	5.3073577121	12.7240329636	6.1471498712	4.5966771465	34.4224822599	137.0734411097	11.8444131936	11.6679359614	25.8910024915	2.9743997495	9.5114580308
PWY3O-1109: superpathway of 4-hydroxybenzoate biosynthesis (yeast)	57.9114302271	42.3872851018	32.8058637917	31.4317798742	25.3771344355	54.3478034895	49.7343277963	41.6470724214	34.0190703275	35.2496592018	30.8342792073	55.7574011782	36.2351563921	44.8717844005	7.622146346	28.4319956905
PWY3O-1109: superpathway of 4-hydroxybenzoate biosynthesis (yeast)|unclassified	57.8665754689	42.3872851018	32.8058637917	31.4317798742	25.3472592108	54.3478034895	49.7343277963	41.6470724214	34.0190703275	35.2496592018	30.8342792073	55.6546153901	36.2351563921	44.5502117424	7.622146346	28.4319956905
PWY3O-19: ubiquinol-6 biosynthesis from 4-hydroxybenzoate (eukaryotic)	105.4344108089	56.7988989871	81.0576528888	37.9424892067	56.2244300178	86.1499388147	90.2873687648	77.5165535047	86.3869855887	65.9239209808	78.1404232302	87.0846856963	58.6311794125	85.3745697606	66.1658598812	73.3647250069
PWY3O-19: ubiquinol-6 biosynthesis from 4-hydroxybenzoate (eukaryotic)|unclassified	105.2612083293	56.7677448517	81.033227527	37.9386982752	56.2228243396	86.0076756396	90.2594296969	77.4893932597	86.3679203212	65.886948807	77.5089220219	87.0643815888	58.5797705981	85.2759581839	66.0947420086	73.2288260444
PWY3O-355: stearate biosynthesis III (fungi)	937.4939950006	485.2691146136	307.8996326065	328.8329112804	273.5249105808	346.356216905	269.6569815714	248.8748709991	319.8275677714	291.1226920435	219.3666920231	577.3472626018	266.465182973	459.2696422092	274.5026529236	428.0219492482
PWY3O-355: stearate biosynthesis III (fungi)|unclassified	937.1099385631	481.5449807289	307.8931777249	328.7619055844	272.6999398178	346.3075391388	269.6331662861	248.8647644951	319.7790587393	256.5500049691	218.8803586874	534.631505521	261.6694278871	444.858932643	254.3616066745	405.5415949611
PWY490-3: nitrate reduction VI (assimilatory)	345.2514854148	132.4674102642	104.4135626179	151.7189024796	122.679027884	179.0834283694	175.1246975247	117.78020918	153.2147280871	63.8081067988	37.246685217	113.2024537819	63.6445145903	122.0764069297	69.7352705757	98.0963256081
PWY490-3: nitrate reduction VI (assimilatory)|unclassified	343.7400262017	132.3233720944	104.4132236428	151.7187128756	122.6775000486	179.0713989412	175.1200053651	117.7800196323	153.2139584047	63.8020318483	37.2453688537	113.194465037	63.6365779897	122.0451942511	69.7299346076	98.0702506707
PWY4FS-5: superpathway of phosphatidylcholine biosynthesis	11.4625754819	12.4866317962	8.4600736339	6.3531226214	5.7764960603	12.7016114765	8.833676996	6.8144959415	8.7452284372	11.4950559266	8.6928196533	8.9364377488	6.7190141378	13.5947061516	1.105746711	5.021596285
PWY4FS-5: superpathway of phosphatidylcholine biosynthesis|unclassified	11.4591452767	12.4866317962	8.4600736339	6.3531226214	5.7764960603	12.7016114765	8.833676996	6.8144959415	8.7452284372	11.4950559266	8.6928196533	8.9364377488	6.7151244326	13.5913221443	1.105746711	5.0201965005
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	1926.575974992	834.7680806912	859.4509684018	1043.8227741882	1180.1967202928	1558.568994576	1879.6208635664	1387.6602197403	1635.3124188765	901.8238431671	999.1134851138	1201.2954994376	729.346863547	953.1469144426	577.1221852016	823.9163574565
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)|g__Desulfococcus.s__Desulfococcus_oleovorans	0	0	0	0	0.8016032064	0	0	0	0	0	0	0	0	0	0	0
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)|unclassified	1916.8443283605	831.4884921734	859.3380975429	1038.1709980742	1174.6163025175	1550.6030567822	1856.3460616694	1382.3156769007	1620.152899221	900.0587455952	975.2193256283	1198.3138715283	721.2869101113	946.586723179	570.9324571299	821.1334469027
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	1926.575974992	834.7011311005	859.3731707679	1043.8227741882	1180.1525114318	1558.5431229578	1879.5237367915	1387.6602197403	1635.0654164779	901.802540249	999.0717056622	1201.2538967488	729.3173811356	953.1281989743	577.1006091741	823.8734821541
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)|g__Desulfococcus.s__Desulfococcus_oleovorans	0	0	0	0	0.8016032064	0	0	0	0	0	0	0	0	0	0	0
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)|unclassified	1916.8443283605	831.421487194	859.2603203409	1038.1709980742	1174.572202744	1550.5774489487	1856.2513253269	1382.3156769007	1619.9104547337	900.0375259849	975.1795205826	1198.2716362216	721.2578186548	946.5679202705	570.9112803174	821.0901801743
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)	672.7780513316	465.784534353	376.2177605766	368.6900693399	543.5290894785	570.2111403398	696.599980648	459.5000847995	591.5612991337	369.3268250209	498.2704024598	451.7168089617	246.9018666192	346.2174087531	361.3218806467	327.8609385666
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)|unclassified	672.2102173891	465.5952225092	376.2177605766	368.6777350519	534.8157378052	552.913715712	694.3407778683	457.9131644863	591.1874075375	369.2626182669	497.942491383	451.5425806209	246.8565298586	346.1283535264	361.3004520401	327.0527856114
PWY5F9-12: biphenyl degradation	26.8144985111	28.3544150813	31.0617102844	22.7189887525	12.4707604073	31.1048259057	33.3683582266	27.6304091231	26.2751911356	23.922817655	3.3451989152	36.8626217486	29.4053912308	38.3671321839	20.6014831923	38.9933783639
PWY5F9-12: biphenyl degradation|unclassified	26.8144985111	28.3544150813	31.0617102844	22.7189887525	12.4707604073	31.1048259057	33.3683582266	27.6304091231	26.2751911356	23.922817655	3.3451989152	36.8626217486	29.4053912308	38.3671321839	20.6014831923	38.9933783639
PWY66-201: nicotine degradation IV	245.5683963723	186.0996075694	104.8712717526	100.4661189762	88.8069675444	87.7867720508	85.4318364321	76.4176487859	76.7537830571	82.777589283	31.4600084115	210.7725375185	125.4399839644	215.2591278047	86.0831430236	150.7423398951
PWY66-201: nicotine degradation IV|g__Bacillus.s__Bacillus_megaterium	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1065006916	0	0
PWY66-201: nicotine degradation IV|g__Nostoc.s__Nostoc_punctiforme	0	1.314950088	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY66-201: nicotine degradation IV|unclassified	242.2140215915	182.5853127221	104.8712717526	100.4661189762	88.8069675444	87.7867720508	85.4318364321	76.4176487859	76.7537830571	77.0309878885	31.2023731037	204.812768394	116.0144115021	206.0689239568	86.0831430236	144.5887128208
PWY66-367: ketogenesis	502.53412083	441.7093380269	252.3404923956	365.8554512589	312.5708528815	388.9272685453	416.1660937273	469.2588543859	412.5179118403	777.480731102	166.1362678806	908.8455617111	367.220004327	655.9847105389	577.1218349815	814.8187161807
PWY66-367: ketogenesis|unclassified	502.401548965	441.258962269	252.3393805856	365.8554512589	312.5574500384	388.9272685453	416.1660937273	469.2588543859	412.5179118403	774.4234943715	165.825703281	908.2467268223	347.749728954	647.6795552473	576.6722897642	801.9368014172
PWY66-374: C20 prostanoid biosynthesis	2.1316328364	0.9063846854	0.8191177322	0.7066497197	0	0	0.5828811816	1.3826529259	1.6135293433	1.8964124148	0	0.3036851038	1.5461589055	4.6235350015	0	0.7214815836
PWY66-374: C20 prostanoid biosynthesis|unclassified	1.082258125	0.9025674889	0.8191177322	0.7066497197	0	0	0.5828811816	1.3826529259	1.6135293433	1.8964124148	0	0.3036851038	1.5461589055	4.6235350015	0	0.7214815836
PWY66-375: leukotriene biosynthesis	296.2545373823	96.6974878135	109.1859954529	75.912244958	62.5926036539	75.0280392817	69.8519702817	62.6416685774	68.9586452038	57.4516317696	57.6962042138	130.2520227003	101.3400104763	124.3716862568	28.6535112835	63.7547274263
PWY66-375: leukotriene biosynthesis|unclassified	296.2437864308	96.6841934598	109.1859954529	75.912244958	62.5926036539	75.0277442035	69.8518439737	62.6416685774	68.9586452038	57.4423436953	57.6945850722	130.2493472989	101.3363938674	124.3659737802	28.6491649294	63.7531173613
PWY66-388: fatty acid &alpha;-oxidation III	9.6893740126	6.0062576672	1.177534207	1.0280000214	2.6214773605	1.5315526578	2.5037683065	0.3021332255	0	0.515306573	0.9627879027	8.2720229539	4.6593439126	4.9499677024	0	1.7695334526
PWY66-388: fatty acid &alpha;-oxidation III|unclassified	9.6893727956	6.0061745812	1.1775341967	1.0280000214	2.6214773605	1.5315524222	2.5037683065	0.3021332247	0	0.515306176	0.9627760037	8.2719781514	4.6593322554	4.949948191	0	1.769529304
PWY66-389: phytol degradation	4535.5754778604	2567.666025823	2124.5630064644	1743.701780106	1324.4745900527	1932.4486504381	1922.1927951335	1636.4435079714	1670.8295046455	1779.8137821168	926.0106928972	3333.7087999087	1903.7540838563	2909.5891730627	1906.7995580702	2267.0187447621
PWY66-389: phytol degradation|g__Sorangium.s__Sorangium_cellulosum	0	0	0	0	0	0	0	0	0	0	0	0	2.5169878696	1.2472595896	0	0
PWY66-389: phytol degradation|unclassified	4534.8361299426	2542.0840208991	2124.5128708677	1743.701780106	1324.4745900527	1931.8863662475	1922.1927951335	1636.4064879355	1670.8295046455	1765.1230758968	894.1966553024	3322.8293231987	1896.5670803345	2896.1736430482	1906.5887206823	2256.1683553764
PWY66-391: fatty acid &beta;-oxidation VI (peroxisome)	815.7364309497	676.1667743195	126.9388755995	311.9072045538	194.1958265238	83.5025722732	92.9636616299	106.6787831959	80.5327703281	158.4776037678	42.1509901833	507.5315942828	198.9679860107	497.4129798547	118.0263982855	181.2558098149
