# Pathway	W100	W105	W111	W117	W154	W183	W189	W193	W196	W234	W53	W64	W79	W85	W89	W91
ko03013|g__Sorangium.s__Sorangium_cellulosum	0	0.0122424242	0.0122424242	0	0	0	0	0	0	0	0	0	0.0122424242	0.0122424242	0	0
ko03013|g__Stenotrophomonas.s__Stenotrophomonas_maltophilia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03013|g__Sulfuricella.s__Sulfuricella_denitrificans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03013|g__Thalassiosira.s__Thalassiosira_pseudonana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03013|g__Thauera.s__Thauera_aminoaromatica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03013|g__Thauera.s__Thauera_phenylacetica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03013|g__Thiobacillus.s__Thiobacillus_denitrificans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03013|unclassified	94.0419848485	39.6248181818	36.3060151515	36.9879090909	52.7101212121	91.7128484848	87.4581515152	59.806	88.5466818182	28.8016515152	59.8903030303	53.0539090909	31.4462121212	43.5033484848	23.8892424242	29.5256818182
ko03015	14.9030740741	3.9	5.635037037	5.1682592593	6.8841481481	16.7810740741	18.1237777778	12.8944444444	13.9047037037	4.2088888889	4.3038518519	6.3256296296	3.4747777778	4.4894814815	3.4945555556	2.657962963
ko03015|g__Methanobacterium.s__Methanobacterium_formicicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03015|g__Methanocella.s__Methanocella_paludicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03015|g__Methanocorpusculum.s__Methanocorpusculum_labreanum	0	0	0	0	0	0	0.2564814815	0	0	0	0	0	0	0	0	0
ko03015|g__Methanolobus.s__Methanolobus_psychrophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03015|g__Methanosaeta.s__Methanosaeta_concilii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03015|g__Methanosaeta.s__Methanosaeta_harundinacea	0	0	0	0	0	0	0.1361111111	0	0.2784814815	0	0	0	0	0	0	0
ko03015|g__Methanosarcina.s__Methanosarcina_acetivorans	0	0	0	0	0	0	0.6356666667	0	0	0	0	0	0	0	0	0
ko03015|g__Methanosarcina.s__Methanosarcina_barkeri	0.6284444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03015|g__Thalassiosira.s__Thalassiosira_pseudonana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03015|unclassified	14.2746666667	3.9	5.635037037	5.1682592593	6.8841481481	16.7810740741	17.0955185185	12.8944444444	13.6262592593	4.2088888889	4.3038518519	6.3256296296	3.4747777778	4.4894814815	3.4945555556	2.657962963
ko03018	1726.2077368421	916.9652368421	789.3547631579	690.3170263158	706.5351578947	911.578	900.3542105263	686.7648947368	827.0580526316	648.3695526316	735.6067894737	1087.0204736842	645.0523157895	930.5165263158	575.1426315789	756.1204736842
ko03018|g__Achromobacter.s__Achromobacter_piechaudii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Achromobacter.s__Achromobacter_xylosoxidans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Acidovorax.s__Acidovorax_ebreus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Acinetobacter.s__Acinetobacter_beijerinckii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Acinetobacter.s__Acinetobacter_johnsonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Acinetobacter.s__Acinetobacter_junii	0.0636315789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Acinetobacter.s__Acinetobacter_lwoffii	0	0	0	0	0	1.3592368421	0	0.0941578947	0	0	0	0	0	0	0	0
ko03018|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0	0	0	0	0	1.2544210526	0	0	0	0	0	0	0	0	0	0
ko03018|g__Acinetobacter.s__Acinetobacter_tandoii	0	0	0	0	0	2.1704210526	0	0	0	0	0	0	0	0	0	0
ko03018|g__Acinetobacter.s__Acinetobacter_towneri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Agrobacterium.s__Agrobacterium_tumefaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Akkermansia.s__Akkermansia_muciniphila	0	0	0	0	0	0	0	0	0	0	0	0.0206315789	0	0	0	0
ko03018|g__Albidiferax.s__Albidiferax_ferrireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Allochromatium.s__Allochromatium_vinosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Anaeromyxobacter.s__Anaeromyxobacter_dehalogenans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Arthrobacter.s__Arthrobacter_sp_TB_23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Azoarcus.s__Azoarcus_toluclasticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Bacillus.s__Bacillus_cereus_thuringiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Bacillus.s__Bacillus_megaterium	0	0.1788157895	0	0	0	0	0	0	0	0	0	0	0	0.0947105263	0	0
ko03018|g__Bacteroides.s__Bacteroides_dorei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Bacteroides.s__Bacteroides_vulgatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Bdellovibrio.s__Bdellovibrio_bacteriovorus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Bifidobacterium.s__Bifidobacterium_adolescentis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Bifidobacterium.s__Bifidobacterium_longum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Bradyrhizobium.s__Bradyrhizobium_diazoefficiens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.7648684211
ko03018|g__Bradyrhizobium.s__Bradyrhizobium_japonicum	0	0	0	0	0	0	0	0	0	0	0	0	5.8396052632	12.3683157895	0	12.4706315789
ko03018|g__Brevundimonas.s__Brevundimonas_abyssalis	6.6573157895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Candidatus_Accumulibacter.s__Candidatus_Accumulibacter_phosphatis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Candidatus_Solibacter.s__Candidatus_Solibacter_usitatus	0	0	0	0	0	0	0	0	0	3.7334210526	0	0	0	0	2.7150263158	0
ko03018|g__Caulobacter.s__Caulobacter_vibrioides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Chlorobium.s__Chlorobium_limicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Clostridium.s__Clostridium_beijerinckii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Clostridium.s__Clostridium_carboxidivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Clostridium.s__Clostridium_saccharobutylicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Clostridium.s__Clostridium_saccharoperbutylacetonicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Comamonas.s__Comamonas_testosteroni	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Corallococcus.s__Corallococcus_coralloides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Cyanobium.s__Cyanobium_gracile	0	0	0	0	0.6775526316	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Dechloromonas.s__Dechloromonas_aromatica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Delftia.s__Delftia_acidovorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Desulfococcus.s__Desulfococcus_oleovorans	0	0	0	0	0.2131315789	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Desulfomicrobium.s__Desulfomicrobium_baculatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Desulfomonile.s__Desulfomonile_tiedjei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Desulfotignum.s__Desulfotignum_phosphitoxidans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Desulfovibrio.s__Desulfovibrio_africanus	0	0.3547368421	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Desulfovibrio.s__Desulfovibrio_desulfuricans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Desulfovibrio.s__Desulfovibrio_magneticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Dyella.s__Dyella_ginsengisoli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Enterobacter.s__Enterobacter_cloacae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Exiguobacterium.s__Exiguobacterium_antarcticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Exiguobacterium.s__Exiguobacterium_pavilionensis	0	1.7428684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Exiguobacterium.s__Exiguobacterium_sibiricum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Exiguobacterium.s__Exiguobacterium_sp_AT1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Exiguobacterium.s__Exiguobacterium_sp_MH3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Geminocystis.s__Geminocystis_herdmanii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Geobacter.s__Geobacter_lovleyi	0	0.5050789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Geobacter.s__Geobacter_metallireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Geobacter.s__Geobacter_uraniireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Geodermatophilus.s__Geodermatophilus_obscurus	0	16.3524473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Haliscomenobacter.s__Haliscomenobacter_hydrossis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Halomonas.s__Halomonas_boliviensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Halomonas.s__Halomonas_titanicae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Hyphomicrobium.s__Hyphomicrobium_denitrificans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Hyphomonas.s__Hyphomonas_neptunium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Intrasporangium.s__Intrasporangium_calvum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Janthinobacterium.s__Janthinobacterium_lividum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Kangiella.s__Kangiella_aquimarina	0	0	0	0	0	0	0	0.0293421053	0	0	0	0	0	0	0	0
ko03018|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Labrenzia.s__Labrenzia_aggregata	0	0	0	0	0.2505	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Lactococcus.s__Lactococcus_lactis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Lamprocystis.s__Lamprocystis_purpurea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Marinobacter.s__Marinobacter_adhaerens	0	0	0	0	0.8775263158	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Massilia.s__Massilia_timonae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Mesorhizobium.s__Mesorhizobium_loti	0	0	0	0	0	0	0	0	0	4.2645526316	0	4.9485789474	3.9596578947	5.3836578947	0	5.5968157895
ko03018|g__Methanobacterium.s__Methanobacterium_formicicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Methanocella.s__Methanocella_paludicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Methanocorpusculum.s__Methanocorpusculum_labreanum	0	0	0	0	0	0	0.8412894737	0	0	0	0	0	0	0	0	0
ko03018|g__Methanolobus.s__Methanolobus_psychrophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Methanosaeta.s__Methanosaeta_concilii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Methanosaeta.s__Methanosaeta_harundinacea	0	0	0	0	0	0	0.3670526316	0	0.2594736842	0	0	0	0	0	0	0
ko03018|g__Methanosarcina.s__Methanosarcina_acetivorans	0	0	0	0	0	0	0.7133947368	0	0	0	0	0	0	0	0	0
ko03018|g__Methanosarcina.s__Methanosarcina_barkeri	1.7624210526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Methanospirillum.s__Methanospirillum_hungatei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Methylocystis.s__Methylocystis_rosea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Microbacterium.s__Microbacterium_laevaniformans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Microcoleus.s__Microcoleus_vaginatus	0.5811842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Microcystis.s__Microcystis_aeruginosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Micromonospora.s__Micromonospora_lupini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Mycobacterium.s__Mycobacterium_tusciae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Mycobacterium.s__Mycobacterium_vaccae	0	0	0	0	0	0	0	0	0	0	0	5.1177894737	0	0	0	0
ko03018|g__Niastella.s__Niastella_koreensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5696842105
ko03018|g__Nitrospira.s__Candidatus_Nitrospira_defluvii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Nodularia.s__Nodularia_spumigena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Nostoc.s__Nostoc_punctiforme	0	0.6976842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Novosphingobium.s__Novosphingobium_aromaticivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Oscillatoria.s__Oscillatoria_acuminata	3.6576578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Oscillatoria.s__Oscillatoria_nigro_viridis	0.5610789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Peptostreptococcaceae_noname.s__Clostridium_sticklandii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Planctomyces.s__Planctomyces_limnophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Polaromonas.s__Polaromonas_naphthalenivorans	0	0	0	0	0	0	0	0	0	0	0	5.0780789474	0	0	0	0
ko03018|g__Pseudomonas.s__Pseudomonas_mandelii	0	0	0	0	0	0	0	0	0	0.2863684211	0	0	0	0	0	0
ko03018|g__Pseudomonas.s__Pseudomonas_putida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Pseudomonas.s__Pseudomonas_stutzeri	1.9206315789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Psychrobacter.s__Psychrobacter_aquaticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Psychrobacter.s__Psychrobacter_arcticus	0	0	0	0	0	0	0	0	0	0	2.7596578947	0	0	0	0	0
ko03018|g__Psychrobacter.s__Psychrobacter_cryohalolentis	0	0	0	0	0	0	0	0	0	0	0.9598684211	0	0	0	0	0
ko03018|g__Rhizobium.s__Rhizobium_giardinii	0	0	0	0	0	0	0	0	0	0	0	0	0.3274473684	0	0	0
ko03018|g__Rhizobium.s__Rhizobium_leguminosarum	0	0	0	0	0	0	0	0	0	0	0	0	0.5702894737	0.6471315789	0	0
ko03018|g__Rhodanobacter.s__Rhodanobacter_fulvus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Rhodanobacter.s__Rhodanobacter_thiooxydans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Rhodococcus.s__Rhodococcus_erythropolis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3719210526	0	0.471
ko03018|g__Rhodopseudomonas.s__Rhodopseudomonas_palustris	0	14.2697894737	0	0	0	0	0	0	0	16.5120526316	0	11.9938947368	5.3876052632	11.6117368421	14.144	13.3022105263
ko03018|g__Sideroxydans.s__Sideroxydans_lithotrophicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Sorangium.s__Sorangium_cellulosum	3.3374736842	1.0676578947	1.6551578947	0	0	0	0	0	0	0	0	0	3.0904210526	3.8431315789	0	0
ko03018|g__Stenotrophomonas.s__Stenotrophomonas_maltophilia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Streptomyces.s__Streptomyces_chartreusis	0	9.5585	0	0	0	0	0	0	0	0	0	0	6.5602631579	12.7967368421	0	0
ko03018|g__Sulfuricella.s__Sulfuricella_denitrificans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Sulfuricurvum.s__Sulfuricurvum_kujiense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Sulfurovum.s__Sulfurovum_sp_AR	0	0	0	0	0	0	4.4011052632	0.5927631579	3.9293421053	0	0	0	0	0	0	0
ko03018|g__Thalassiosira.s__Thalassiosira_pseudonana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Thauera.s__Thauera_aminoaromatica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Thauera.s__Thauera_phenylacetica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Thauera.s__Thauera_terpenica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Thiobacillus.s__Thiobacillus_denitrificans	81.9809473684	0	0	2.2963421053	0	5.0061578947	1.9616315789	0	0	0	41.7160789474	3.9043684211	0	0	0	0
ko03018|g__Thiobacillus.s__Thiobacillus_thioparus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03018|g__Thiocapsa.s__Thiocapsa_marina	0	0	0	0	0	0	0	0	0	0	0.3562894737	0	0	0	0	0
ko03018|unclassified	1625.6853421053	872.2376842105	787.6996052632	688.0206842105	704.0569736842	901.5347631579	890.8275263158	685.8416052632	821.0059210526	623.5730789474	689.8149210526	1055.9570526316	619.3169736842	883.3992368421	558.2836052632	715.9451578947
ko03020	2847.9756	1427.3271	1203.8435	952.9224666667	950.7623666667	1285.1089666667	1185.1296666667	923.6267333333	1128.95	1110.2252333333	946.0397666667	1752.4559	1096.3317	1683.2966666667	1130.3626	1389.0043666667
ko03020|g__Achromobacter.s__Achromobacter_piechaudii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Achromobacter.s__Achromobacter_xylosoxidans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Acidovorax.s__Acidovorax_ebreus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Acinetobacter.s__Acinetobacter_beijerinckii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Acinetobacter.s__Acinetobacter_johnsonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Acinetobacter.s__Acinetobacter_junii	0.0187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Acinetobacter.s__Acinetobacter_lwoffii	0	0	0	0	0	1.7905	0	0	0	0	0	0	0	0	0	0
ko03020|g__Acinetobacter.s__Acinetobacter_tandoii	0	0	0	0	0	4.8665666667	0	0	0	0	0	0	0	0	0	0
ko03020|g__Acinetobacter.s__Acinetobacter_towneri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Agrobacterium.s__Agrobacterium_tumefaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Akkermansia.s__Akkermansia_muciniphila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Albidiferax.s__Albidiferax_ferrireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Alistipes.s__Alistipes_onderdonkii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Allochromatium.s__Allochromatium_vinosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Anaeromyxobacter.s__Anaeromyxobacter_dehalogenans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Azoarcus.s__Azoarcus_toluclasticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Bacillus.s__Bacillus_cereus_thuringiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Bacillus.s__Bacillus_megaterium	0	0.9177666667	0	0	0	0	0	0	0	0	0	0	0	0.4392666667	0	0
ko03020|g__Bacteroides.s__Bacteroides_dorei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Bacteroides.s__Bacteroides_vulgatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Bifidobacterium.s__Bifidobacterium_longum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Bradyrhizobium.s__Bradyrhizobium_diazoefficiens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0213666667
ko03020|g__Bradyrhizobium.s__Bradyrhizobium_japonicum	0	0	0	0	0	0	0	0	0	0	0	0	2.0148666667	5.3580666667	0	4.8848
ko03020|g__Candidatus_Accumulibacter.s__Candidatus_Accumulibacter_phosphatis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Candidatus_Solibacter.s__Candidatus_Solibacter_usitatus	0	0	0	0	0	0	0	0	0	4.7697666667	0	0	0	0	3.5612	0
ko03020|g__Caulobacter.s__Caulobacter_vibrioides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Chlorobium.s__Chlorobium_limicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Clostridium.s__Clostridium_beijerinckii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Clostridium.s__Clostridium_carboxidivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Clostridium.s__Clostridium_saccharobutylicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Clostridium.s__Clostridium_saccharoperbutylacetonicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Comamonas.s__Comamonas_testosteroni	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Corallococcus.s__Corallococcus_coralloides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Cyanobium.s__Cyanobium_gracile	0	0	0	0	0.6611333333	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Cylindrospermopsis.s__Cylindrospermopsis_raciborskii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Dechloromonas.s__Dechloromonas_aromatica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Delftia.s__Delftia_acidovorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Desulfococcus.s__Desulfococcus_oleovorans	0	0	0	0	0.2248666667	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Desulfomicrobium.s__Desulfomicrobium_baculatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Desulfomonile.s__Desulfomonile_tiedjei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Desulfovibrio.s__Desulfovibrio_africanus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Desulfovibrio.s__Desulfovibrio_desulfuricans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Desulfovibrio.s__Desulfovibrio_magneticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Dyella.s__Dyella_ginsengisoli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Enterobacter.s__Enterobacter_cloacae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Eudoraea.s__Eudoraea_adriatica	0	0	0	0	0	0	0	0.0466333333	0	0	0	0	0	0	0	0
ko03020|g__Exiguobacterium.s__Exiguobacterium_antarcticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Exiguobacterium.s__Exiguobacterium_pavilionensis	0	0.7625333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Exiguobacterium.s__Exiguobacterium_sibiricum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Exiguobacterium.s__Exiguobacterium_sp_AT1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Exiguobacterium.s__Exiguobacterium_sp_MH3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Geminocystis.s__Geminocystis_herdmanii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Geobacter.s__Geobacter_lovleyi	0	0.1110666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Geobacter.s__Geobacter_metallireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Geobacter.s__Geobacter_uraniireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Geodermatophilus.s__Geodermatophilus_obscurus	0	14.8127666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Haliscomenobacter.s__Haliscomenobacter_hydrossis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Hyphomicrobium.s__Hyphomicrobium_denitrificans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Hyphomonas.s__Hyphomonas_neptunium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Intrasporangium.s__Intrasporangium_calvum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03020|g__Kangiella.s__Kangiella_aquimarina	0	0	0	0	0	0	0	0.1704333333	0	0	0	0	0	0	0	0
